Ensembl_Gene_ID	Chromosome_Name	Gene_Start_bp	Gene_End_bp	HGNC_ID	HGNC_symbol
ENSG00000101670	18	49560699	49599182	HGNC:6623	LIPG
ENSG00000242968	3	136808551	136809623		
ENSG00000259440	15	73161779	73162928	HGNC:45222	NPM1P43
ENSG00000196862	2	107826937	107890841	HGNC:32417	RGPD4
ENSG00000256659	12	128118217	128121952		
ENSG00000182718	15	60347134	60402883	HGNC:537	ANXA2
ENSG00000232215	1	248003129	248004068	HGNC:15012	OR2L6P
ENSG00000165695	9	132725578	132878777	HGNC:26526	AK8
ENSG00000237408	11	72478221	72479237		
ENSG00000171587	21	40010999	40847139	HGNC:3039	DSCAM
ENSG00000228997	10	10776223	10776661		
ENSG00000112742	6	80003887	80042527	HGNC:12401	TTK
ENSG00000276487	12	128187934	128191389		
ENSG00000211623	2	89985922	89986702	HGNC:5798	IGKV2D-26
ENSG00000267378	19	30946582	30957192		
ENSG00000256752	11	93998643	93999218	HGNC:5161	HPRTP3
ENSG00000229745	Y	7932997	7937640	HGNC:38794	BPY2DP
ENSG00000084070	1	40344850	40423326	HGNC:25082	SMAP2
ENSG00000213923	22	38290691	38398522	HGNC:2453	CSNK1E
ENSG00000181817	1	36391238	36397892	HGNC:17562	LSM10
ENSG00000236807	19	44765148	44765464		
ENSG00000187080	1	247965233	247966339	HGNC:19569	OR2AK2
ENSG00000224355	CHR_HSCHR6_MHC_QBL_CTG1	29809741	29809872	HGNC:16802	MICG
ENSG00000258331	12	43155315	43163110		
ENSG00000136156	13	48233158	48270357	HGNC:6174	ITM2B
ENSG00000277450	17	28373256	28373562		
ENSG00000244451	11	130082495	130082781	HGNC:35677	RPL34P21
ENSG00000139549	12	49089421	49094819	HGNC:2865	DHH
ENSG00000268297	19	7787549	7790621	HGNC:33502	CLEC4GP1
ENSG00000172915	13	34942287	35673022	HGNC:7648	NBEA
ENSG00000224094	3	45159774	45160175	HGNC:37016	RPS24P8
ENSG00000213846	3	27632976	27633720		
ENSG00000135338	6	79484991	79537458	HGNC:31923	LCA5
ENSG00000260403	16	1156976	1157974		
ENSG00000260729	15	72284727	72375981		
ENSG00000177673	2	231592901	231594283	HGNC:28563	C2orf57
ENSG00000273038	10	32887255	32889311		
ENSG00000196936	1	247948858	247949796	HGNC:15014	OR2L8
ENSG00000206507	CHR_HSCHR6_MHC_APD_CTG1	29791100	29797819	HGNC:23482	HLA-V
ENSG00000271943	3	27638315	27638776		
ENSG00000253291	7	142511626	142512127	HGNC:12241	TRBV7-7
ENSG00000228377	CHR_HSCHR6_MHC_MANN_CTG1	29486298	29487434	HGNC:13961	MAS1L
ENSG00000181016	7	112480853	112491062	HGNC:22036	LSMEM1
ENSG00000223430	2	133554315	133558227		
ENSG00000172244	5	43486701	43515145	HGNC:24738	C5orf34
ENSG00000231652	6	73693903	73696131		
ENSG00000167280	17	79074939	79088599	HGNC:24622	ENGASE
ENSG00000235148	9	31644576	31645160	HGNC:39315	HMGB3P23
ENSG00000197233	9	122510802	122511743	HGNC:8209	OR1J2
ENSG00000146834	7	100428790	100434126	HGNC:20247	MEPCE
ENSG00000235560	16	30534752	30537144		
ENSG00000165410	14	34706769	34714823	HGNC:1875	CFL2
ENSG00000226833	2	28708953	28736205		
ENSG00000171606	19	58182989	58213562	HGNC:13068	ZNF274
ENSG00000259684	15	50557601	50560500		
ENSG00000203663	1	248038268	248039206	HGNC:8266	OR2L2
ENSG00000089916	14	76151916	76254342	HGNC:20210	GPATCH2L
ENSG00000101019	20	35302566	35412141	HGNC:15891	UQCC1
ENSG00000168070	11	64937517	64972085	HGNC:27441	C11orf85
ENSG00000256967	12	7129079	7131198		
ENSG00000119632	14	94127779	94130253	HGNC:19753	IFI27L2
ENSG00000152404	11	107326345	107457844	HGNC:26508	CWF19L2
ENSG00000086589	5	150690794	150701107	HGNC:25503	RBM22
ENSG00000213719	6	31730581	31739763	HGNC:2062	CLIC1
ENSG00000277803	11	23886135	23893557		
ENSG00000178685	8	143977153	144012772	HGNC:25895	PARP10
ENSG00000109072	17	28367276	28373091	HGNC:12724	VTN
ENSG00000263171	17	7352687	7354944		
ENSG00000223620	4	126563509	126564776	HGNC:44054	RBM48P1
ENSG00000106400	7	101217668	101224190	HGNC:21688	ZNHIT1
ENSG00000145016	3	197671393	197749727	HGNC:28991	KIAA0226
ENSG00000010327	3	52495338	52524495	HGNC:18628	STAB1
ENSG00000258580	14	32373337	32417974		
ENSG00000112972	5	43289395	43313512	HGNC:5007	HMGCS1
ENSG00000255160	11	19299883	19308358		
ENSG00000259045	14	32484098	32484800		
ENSG00000204429	9	88180673	88181447		
ENSG00000027001	13	23730189	23889419	HGNC:7104	MIPEP
ENSG00000196419	22	41621119	41664048	HGNC:4055	XRCC6
ENSG00000186075	17	39868164	39877896	HGNC:20678	ZPBP2
ENSG00000257285	14	22929609	22955562		
ENSG00000230417	10	78248748	78674967	HGNC:45111	LINC00856
ENSG00000253124	8	71448811	71449219	HGNC:10711	TRAPPC2P2
ENSG00000186716	22	23179704	23318037	HGNC:1014	BCR
ENSG00000258010	15	80433795	80445152		
ENSG00000169398	8	140657900	141002216	HGNC:9611	PTK2
ENSG00000232474	2	133431666	133433897	HGNC:41497	NCKAP5-IT1
ENSG00000117600	1	99263953	99309590		
ENSG00000231479	CHR_HSCHR6_MHC_COX_CTG1	31850729	31866590	HGNC:13941	SLC44A4
ENSG00000268133	19	57363566	57398584		
ENSG00000270919	15	80580029	80580566		
ENSG00000263823	18	31942575	31944156		
ENSG00000231500	6	33272010	33276510	HGNC:10401	RPS18
ENSG00000268545	19	57459912	57460120	HGNC:37431	VN1R107P
ENSG00000181092	3	186842690	186858463	HGNC:13633	ADIPOQ
ENSG00000250271	3	151797484	151808249		
ENSG00000226127	CHR_HSCHR6_MHC_APD_CTG1	32459507	32473766	HGNC:1142	BTNL2
ENSG00000118402	6	79914812	79947580	HGNC:14415	ELOVL4
ENSG00000241200	Y	7990987	7991806	HGNC:38404	ZNF736P7Y
ENSG00000167618	19	54497879	54510687	HGNC:6478	LAIR2
ENSG00000077348	19	41386374	41397479	HGNC:24662	EXOSC5
ENSG00000276282	18	31895745	31896410		
ENSG00000101443	20	45469706	45481532	HGNC:15939	WFDC2
ENSG00000263924	18	31844388	31845178		
ENSG00000197253	16	1227272	1230184	HGNC:14120	TPSB2
ENSG00000225929	22	50735825	50738139		
ENSG00000256060	19	57363511	57365353	HGNC:10710	TRAPPC2P1
ENSG00000240602	3	151770428	151784894	HGNC:50305	AADACP1
ENSG00000270518	18	31882620	31882902		
ENSG00000254097	2	89989987	89990221	HGNC:5826	IGKV3D-25
ENSG00000232938	17	83226897	83240804		
ENSG00000276486	18	31883288	31883728		
ENSG00000231864	9	137063535	137064581		
ENSG00000174574	1	38991223	39006059	HGNC:25744	AKIRIN1
ENSG00000225979	2	197311393	197312740		
ENSG00000145826	5	135922279	135955034	HGNC:6550	LECT2
ENSG00000270879	18	31884858	31885143		
ENSG00000177233	1	248121932	248122882	HGNC:8267	OR2M1P
ENSG00000259789	14	90489012	90491637		
ENSG00000273006	2	38193348	38193629		
ENSG00000255748	12	133210660	133211186		
ENSG00000270788	14	50050368	50051336	HGNC:20026	PDLIM1P1
ENSG00000241566	2	90004797	90005629	HGNC:5797	IGKV2D-24
ENSG00000249061	5	86967321	87137712		
ENSG00000234089	7	57209865	57222174		
ENSG00000241388	12	120941728	120980965	HGNC:26785	HNF1A-AS1
ENSG00000237385	9	93430342	93431299		
ENSG00000226071	CHR_HSCHR6_MHC_APD_CTG1	33151483	33168112	HGNC:4941	HLA-DPB2
ENSG00000237790	2	34067226	34069550	HGNC:50524	LINC01318
ENSG00000214562	10	87357668	87370695	HGNC:23447	NUTM2D
ENSG00000108878	17	67044590	67056797	HGNC:1405	CACNG1
ENSG00000232760	2	131833783	131836532		
ENSG00000162727	1	248145148	248146086	HGNC:19576	OR2M5
ENSG00000235968	2	68023694	68024766		
ENSG00000270541	10	55746551	55746908		
ENSG00000198755	6	35468408	35470785	HGNC:10299	RPL10A
ENSG00000133835	5	119452443	119637199	HGNC:5213	HSD17B4
ENSG00000253746	8	37405439	37406724		
ENSG00000268163	19	57437970	57477536		
ENSG00000174842	1	92246402	92298987	HGNC:14373	GLMN
ENSG00000165182	X	23907801	23939507	HGNC:26356	CXorf58
ENSG00000255005	11	85916502	85923682		
ENSG00000074706	6	154154496	154356792	HGNC:21204	IPCEF1
ENSG00000182645	10	116324428	116380029	HGNC:30524	CCDC172
ENSG00000261134	CHR_HSCHR6_MHC_MANN_CTG1	29797321	29799329	HGNC:21196	HLA-P
ENSG00000153976	17	13495689	13601927	HGNC:5196	HS3ST3A1
ENSG00000213024	19	49906825	49929763	HGNC:8066	NUP62
ENSG00000262094	17	83220527	83227721		
ENSG00000198601	1	248179986	248181029	HGNC:8268	OR2M2
ENSG00000261717	16	75412684	75464706		
ENSG00000230805	14	101073869	101077910		
ENSG00000169403	1	28147166	28193936	HGNC:9582	PTAFR
ENSG00000158042	11	6680782	6683401	HGNC:14053	MRPL17
ENSG00000253379	8	71403440	71592025		
ENSG00000227603	9	93435332	93437121		
ENSG00000258728	9	34646645	34657113		
ENSG00000266786	17	27746132	27754954	HGNC:49896	LGALS9DP
ENSG00000262952	17	83211996	83221190		
ENSG00000244378	16	69033675	69036042	HGNC:25709	RPS2P45
ENSG00000231362	3	13052967	13053122		
ENSG00000219669	6	71075564	71076375		
ENSG00000255893	11	94472908	94473570		
ENSG00000253728	8	142834138	142834940		
ENSG00000213104	2	197379701	197380892	HGNC:45225	NPM1P46
ENSG00000203386	2	33706886	34297753	HGNC:50523	LINC01317
ENSG00000168260	14	50083651	50092643	HGNC:27285	C14orf183
ENSG00000099940	22	20858983	20891218	HGNC:11133	SNAP29
ENSG00000262008	16	71443055	71443856		
ENSG00000143847	1	203026498	203078740	HGNC:9248	PPFIA4
ENSG00000156535	6	73695785	73828316	HGNC:21685	CD109
ENSG00000250770	12	3296202	3300224		
ENSG00000239805	3	181847526	181847885		
ENSG00000235927	1	77881348	77889539	HGNC:31983	NEXN-AS1
ENSG00000230835	11	64881535	64881945		
ENSG00000179886	8	143597835	143603224	HGNC:18336	TIGD5
ENSG00000237852	1	65486406	65494188		
ENSG00000253421	8	142858354	142858797	HGNC:44474	ZNHIT1P1
ENSG00000232356	CHR_HSCHR6_MHC_DBB_CTG1	29497439	29510486		
ENSG00000228198	1	248203068	248204006	HGNC:8269	OR2M3
ENSG00000044574	9	125234853	125241330	HGNC:5238	HSPA5
ENSG00000224570	1	65576129	65578380		
ENSG00000228840	CHR_HSCHR6_MHC_MANN_CTG1	29488804	29489209	HGNC:13982	RPS17P1
ENSG00000140368	15	76993359	77037332	HGNC:9580	PSTPIP1
ENSG00000145832	5	135834649	135888637	HGNC:30451	SLC25A48
ENSG00000269253	19	51198855	51201449	HGNC:15610	SIGLEC21P
ENSG00000160191	21	42653636	42775509	HGNC:8795	PDE9A
ENSG00000261915	17	7312661	7319174		
ENSG00000172661	10	45727200	45792964	HGNC:23414	FAM21C
ENSG00000259968	5	73952940	73954014		
ENSG00000187164	10	116881482	117126586	HGNC:29319	KIAA1598
ENSG00000275786	CHR_HSCHR19KIR_FH05_A_HAP_CTG3_1	54786289	54830812	HGNC:6338	KIR3DL1
ENSG00000147036	X	37571569	37684463	HGNC:24767	LANCL3
ENSG00000248474	5	74084068	74103216		
ENSG00000258480	14	40387558	40389140		
ENSG00000084674	2	21001429	21044073	HGNC:603	APOB
ENSG00000198585	3	131381671	131388830	HGNC:26442	NUDT16
ENSG00000229687	1	53841547	53841832		
ENSG00000087510	20	56629302	56639283	HGNC:11744	TFAP2C
ENSG00000248942	5	74306410	74308325	HGNC:50542	LINC01335
ENSG00000229288	9	88187735	88190202		
ENSG00000181433	X	135889205	135913061	HGNC:30369	SAGE1
ENSG00000275152	17	35976493	35981496	HGNC:10614	CCL16
ENSG00000274719	15	57990217	57990636		
ENSG00000276853	12	65171262	65171917		
ENSG00000278231	20	48821688	48849458		
ENSG00000240934	15	58200606	58201018		
ENSG00000187808	X	119758613	119760164	HGNC:32960	SOWAHD
ENSG00000197323	1	114392777	114511160	HGNC:16290	TRIM33
ENSG00000166130	12	98613405	98645113	HGNC:26430	IKBIP
ENSG00000006015	19	18588685	18592336	HGNC:26098	C19orf60
ENSG00000267040	18	57630302	57669296		
ENSG00000100243	22	42617840	42649568	HGNC:2873	CYB5R3
ENSG00000137168	6	36854827	36875024	HGNC:9260	PPIL1
ENSG00000259477	15	57979716	57980646		
ENSG00000188313	3	146515180	146544864	HGNC:9092	PLSCR1
ENSG00000122986	12	110627841	110704950	HGNC:28240	HVCN1
ENSG00000160882	8	142872356	142879846	HGNC:2591	CYP11B1
ENSG00000229722	6	134606299	134609437		
ENSG00000259671	15	58154960	58156061		
ENSG00000221946	19	35143250	35154301	HGNC:4034	FXYD7
ENSG00000255448	11	18000542	18022931		
ENSG00000260869	16	30534227	30558279		
ENSG00000102802	13	30906191	30925572	HGNC:25926	MEDAG
ENSG00000254741	8	143579636	143580670		
ENSG00000255139	11	59616429	59639861		
ENSG00000274976	12	32820142	32820567		
ENSG00000218233	6	117633706	117645087	HGNC:33184	NEPNP
ENSG00000116044	2	177227595	177392697	HGNC:7782	NFE2L2
ENSG00000255050	8	143573490	143577397		
ENSG00000273073	2	131461821	131463615		
ENSG00000228445	2	233747214	233748079	HGNC:12534	UGT1A2P
ENSG00000145384	4	119317250	119322390	HGNC:3556	FABP2
ENSG00000270990	7	150676833	150677918		
ENSG00000275598	11	63469376	63470944		
ENSG00000180953	15	79898840	79923702	HGNC:33520	ST20
ENSG00000204138	1	28369603	28500369	HGNC:25793	PHACTR4
ENSG00000170477	12	52806549	52814551	HGNC:6441	KRT4
ENSG00000270798	2	121743479	121745921		
ENSG00000146809	7	123567010	123639481	HGNC:19767	ASB15
ENSG00000253521	8	132560498	132561479	HGNC:16071	HPYR1
ENSG00000162746	1	161721563	161728143	HGNC:26431	FCRLB
ENSG00000220925	X	70148582	70149654	HGNC:40294	IGBP1-AS2
ENSG00000143590	1	155078872	155087538	HGNC:3223	EFNA3
ENSG00000174106	12	65169571	65248327	HGNC:28887	LEMD3
ENSG00000204843	2	74361154	74392087	HGNC:2711	DCTN1
ENSG00000232310	6	134525314	134659836		
ENSG00000169955	16	30530367	30535347	HGNC:28350	ZNF747
ENSG00000168876	11	94493629	94499583	HGNC:25970	ANKRD49
ENSG00000158864	1	161197104	161214395	HGNC:7708	NDUFS2
ENSG00000250107	17	50556207	50562108	HGNC:27377	CACNA1G-AS1
ENSG00000007376	16	784974	788397	HGNC:14173	RPUSD1
ENSG00000253970	8	133754811	133755450	HGNC:42141	MTND2P7
ENSG00000198488	11	77034398	77041973	HGNC:24141	B3GNT6
ENSG00000092439	15	50552473	50686815	HGNC:17994	TRPM7
ENSG00000237186	3	57530345	57530967		
ENSG00000213183	6	96648489	96649069	HGNC:35710	RPS7P8
ENSG00000274244	17	37649133	37650894		
ENSG00000171365	X	49922615	50099235	HGNC:2023	CLCN5
ENSG00000242150	1	201520056	201520549		
ENSG00000204652	17	45608571	45608918	HGNC:31329	RPS26P8
ENSG00000224934	10	99431191	99438117		
ENSG00000116171	1	52927229	53051703	HGNC:10606	SCP2
ENSG00000277688	17	37609739	37613841		
ENSG00000275232	12	131447337	131455436		
ENSG00000223826	2	101479390	101486822		
ENSG00000239831	3	57519669	57520010	HGNC:43425	RNF7P1
ENSG00000135632	2	73214222	73227237	HGNC:16258	SMYD5
ENSG00000241022	3	75084155	75085237	HGNC:42042	NIPA2P2
ENSG00000007392	16	188969	229463	HGNC:6723	LUC7L
ENSG00000234419	1	222468094	222470882	HGNC:37907	CICP13
ENSG00000233359	1	102199739	102389630		
ENSG00000260494	16	30537202	30538231		
ENSG00000241877	4	178286695	178287285		
ENSG00000213300	3	75214631	75215636	HGNC:48495	HNRNPA3P6
ENSG00000114867	3	184314495	184335358	HGNC:3296	EIF4G1
ENSG00000259244	15	84513241	84526949		
ENSG00000150991	12	124911604	124917368	HGNC:12468	UBC
ENSG00000250839	4	179069437	179069594		
ENSG00000266801	16	68933820	68937725		
ENSG00000267054	19	33178056	33178651		
ENSG00000253362	8	84163449	84164564		
ENSG00000226435	3	198053522	198080720	HGNC:28016	ANKRD18DP
ENSG00000249962	10	89644603	89645223		
ENSG00000144711	3	12897220	13073117	HGNC:29112	IQSEC1
ENSG00000259023	14	101405987	101407922	HGNC:20118	LINC00524
ENSG00000172379	15	80404350	80597937	HGNC:16876	ARNT2
ENSG00000081923	18	57646426	57803101	HGNC:3706	ATP8B1
ENSG00000273420	19	33207129	33207639		
ENSG00000197627	15	84491480	84500599	HGNC:49523	UBE2Q2P12
ENSG00000230864	1	102763322	102853842		
ENSG00000168004	11	63461404	63491194	HGNC:24978	HRASLS5
ENSG00000213155	3	181866351	181867154		
ENSG00000228868	3	75328549	75339071	HGNC:7591	MYLKP1
ENSG00000239649	2	33722721	33728207	HGNC:31019	MYADML
ENSG00000236287	11	10812074	10858796	HGNC:30803	ZBED5
ENSG00000203685	1	226548800	226609214	HGNC:30491	C1orf95
ENSG00000259262	15	90385814	90386063	HGNC:45053	NDUFA3P4
ENSG00000248329	4	164877004	164898965	HGNC:48925	APELA
ENSG00000171180	1	248238929	248239864	HGNC:8270	OR2M4
ENSG00000275923	20	55504906	55505215		
ENSG00000165025	9	90801787	90898549	HGNC:11491	SYK
ENSG00000168917	3	136818647	136855892	HGNC:28480	SLC35G2
ENSG00000172062	5	70925030	70953942	HGNC:11117	SMN1
ENSG00000267714	19	33217817	33221170		
ENSG00000235064	2	33839782	33840678	HGNC:35470	SLC25A5P2
ENSG00000240194	1	110480752	110491277	HGNC:2588	CYMP
ENSG00000174678	X	37541077	37545262	HGNC:34342	FAM47DP
ENSG00000276951	11	3289311	3289642		
ENSG00000168925	16	75219000	75224924	HGNC:2521	CTRB1
ENSG00000232783	3	198110112	198111878		
ENSG00000229794	X	102806741	102807824		
ENSG00000196460	2	101397361	101474703	HGNC:37253	RFX8
ENSG00000227713	2	724966	731224		
ENSG00000267747	17	43544785	43610338		
ENSG00000187775	17	78423697	78577394	HGNC:2946	DNAH17
ENSG00000254594	11	24235477	24262218		
ENSG00000239213	3	136841726	136862054	HGNC:49645	NCK1-AS1
ENSG00000234358	7	111971222	111971988		
ENSG00000233058	3	194487454	194518279	HGNC:48570	LINC00884
ENSG00000135535	6	109366514	109382559	HGNC:1632	CD164
ENSG00000230555	10	43420738	43422100		
ENSG00000225572	7	111808516	111821773	HGNC:40876	DOCK4-AS1
ENSG00000211892	14	105624341	105626066	HGNC:5528	IGHG4
ENSG00000179157	6	43363479	43364219	HGNC:35780	RPS2P28
ENSG00000265853	17	16893198	16893429		
ENSG00000228513	2	203061314	203062403		
ENSG00000259395	15	36341739	36344166		
ENSG00000273486	3	136837338	136839021		
ENSG00000177212	1	248272852	248273814	HGNC:31255	OR2T33
ENSG00000238084	1	25398721	25399198		
ENSG00000240052	5	53413504	53414260		
ENSG00000139350	12	96907223	96953777	HGNC:7723	NEDD1
ENSG00000256737	14	21563819	21565084	HGNC:42372	RBBP4P5
ENSG00000225873	3	44421127	44424007	HGNC:44570	LINC00694
ENSG00000244675	3	194496317	194501503		
ENSG00000242252	1	156241962	156243321	HGNC:1043	BGLAP
ENSG00000258806	14	20229402	20230341	HGNC:15350	OR11H7
ENSG00000212721	17	41117181	41118360	HGNC:18911	KRTAP4-11
ENSG00000096088	6	41736711	41754109	HGNC:8890	PGC
ENSG00000225124	2	203074685	203075142		
ENSG00000256209	12	131469311	131492951		
ENSG00000271483	3	194471923	194472085		
ENSG00000103569	15	58138169	58185911	HGNC:643	AQP9
ENSG00000054803	20	55997440	56005472	HGNC:16231	CBLN4
ENSG00000233465	CHR_HSCHR6_MHC_MANN_CTG1	29800101	29800897	HGNC:21395	RPL7AP7
ENSG00000159625	16	57694793	57731805	HGNC:25289	CCDC135
ENSG00000259551	15	84500378	84502381		
ENSG00000259082	14	101442076	101444315		
ENSG00000169208	14	21569803	21570744	HGNC:8171	OR10G3
ENSG00000231900	1	55367466	55368774	HGNC:4434	GOT2P1
ENSG00000259132	14	22946270	22982258		
ENSG00000267632	17	42509784	42511519		
ENSG00000204188	6	33540046	33589026	HGNC:19427	GGNBP1
ENSG00000261243	16	84495599	84497495		
ENSG00000265751	18	21380286	21451017		
ENSG00000232370	X	38479215	38479913		
ENSG00000127990	7	94585230	94656209	HGNC:10808	SGCE
ENSG00000236956	2	131189834	131197493	HGNC:7767	NF1P8
ENSG00000229591	7	152120001	152121717		
ENSG00000276721	16	21833516	21833621		
ENSG00000229435	7	159231435	159233377	HGNC:38068	PIP5K1P2
ENSG00000125912	19	3185563	3209575	HGNC:26923	NCLN
ENSG00000105472	19	50723329	50725718	HGNC:10576	CLEC11A
ENSG00000255109	11	42183292	42253712		
ENSG00000234941	10	38250442	38250603		
ENSG00000255332	11	91794362	91812294		
ENSG00000255467	11	108105074	108121684		
ENSG00000226113	10	38247922	38333155		
ENSG00000119004	2	203238449	203305840	HGNC:20576	CYP20A1
ENSG00000250537	4	190067935	190069209	HGNC:38670	DUX4L8
ENSG00000258802	14	52798904	52799061		
ENSG00000276997	1	222477252	222504622		
ENSG00000236164	6	46758296	46761158		
ENSG00000232198	1	55372710	55373316		
ENSG00000278396	14	93334528	93335057		
ENSG00000231689	2	187712816	188287691	HGNC:49201	LINC01090
ENSG00000268391	4	49548918	49549435		
ENSG00000255012	11	56612555	56613502	HGNC:8352	OR5M1
ENSG00000184602	16	11668414	11679159	HGNC:11149	SNN
ENSG00000244337	2	131958277	131965535		
ENSG00000249777	5	76075531	76075920		
ENSG00000230062	6	46746917	46759506	HGNC:44669	ANKRD66
ENSG00000234810	1	55581037	55735002		
ENSG00000231666	1	158132044	158140639		
ENSG00000232766	3	27703129	27703568		
ENSG00000259012	14	84176419	84177088		
ENSG00000258777	14	61681041	61695823	HGNC:43014	HIF1A-AS1
ENSG00000259004	14	101120856	101123542		
ENSG00000244586	3	55487699	55488308	HGNC:40616	WNT5A-AS1
ENSG00000115844	2	172099439	172102900	HGNC:2915	DLX2
ENSG00000259649	15	80896191	80909777		
ENSG00000258667	14	61715558	61751097	HGNC:43015	HIF1A-AS2
ENSG00000236225	CHR_HSCHR6_MHC_APD_CTG1	29791993	29792967	HGNC:21241	HCG4
ENSG00000186088	7	77310751	77416400	HGNC:28042	GSAP
ENSG00000266289	8	103383078	103383854		
ENSG00000240118	CHR_HSCHR6_MHC_DBB_CTG1	32822113	32857517	HGNC:9546	PSMB9
ENSG00000253370	5	156458398	156458507		
ENSG00000133065	1	205789093	205813748	HGNC:19429	SLC41A1
ENSG00000231433	CHR_HSCHR6_MHC_COX_CTG1	31278540	31279994	HGNC:21665	WASF5P
ENSG00000184303	2	91684447	91685884	HGNC:3027	DRD5P1
ENSG00000258506	14	84951274	84951373		
ENSG00000115297	2	74513463	74517147	HGNC:5057	TLX2
ENSG00000189136	15	84526781	84571216	HGNC:37439	UBE2Q2P1
ENSG00000223795	9	134505472	134521442		
ENSG00000187581	14	93347191	93348356	HGNC:24382	COX8C
ENSG00000204116	X	73563200	73687102	HGNC:1934	CHIC1
ENSG00000124126	20	48624252	48827883	HGNC:32594	PREX1
ENSG00000235082	1	160317403	160317706	HGNC:33150	SUMO1P3
ENSG00000260105	17	42865922	42874369	HGNC:48869	AOC4P
ENSG00000171467	6	43307134	43369478	HGNC:13578	ZNF318
ENSG00000114626	3	127672935	127680920	HGNC:18275	ABTB1
ENSG00000277278	CHR_HSCHR15_1_CTG8	28320122	28322152	HGNC:4868	HERC2
ENSG00000065308	6	52497402	52576915	HGNC:16855	TRAM2
ENSG00000198909	17	63622415	63696303	HGNC:6855	MAP3K3
ENSG00000238048	11	72519986	72521733		
ENSG00000224914	10	87342736	87357882	HGNC:45162	LINC00863
ENSG00000275675	10	38068449	38068694		
ENSG00000262420	16	11741910	11744506		
ENSG00000276109	11	72551049	72551919		
ENSG00000227549	3	30524990	30526213		
ENSG00000245970	8	98041726	98044121		
ENSG00000141510	17	7661779	7687550	HGNC:11998	TP53
ENSG00000233173	7	63934449	63935331	HGNC:37354	VN1R34P
ENSG00000274664	11	72562044	72562554		
ENSG00000257754	12	103819610	103822085		
ENSG00000111679	12	6946468	6961316	HGNC:9658	PTPN6
ENSG00000268606	X	152749863	152753884	HGNC:6800	MAGEA2
ENSG00000259546	15	80896190	80948867		
ENSG00000229344	1	632757	633438		
ENSG00000255704	12	131596857	131597115		
ENSG00000227097	11	82689559	82689768		
ENSG00000259390	15	39512404	39519854		
ENSG00000144848	3	112532509	112562046	HGNC:20962	ATG3
